particle_id,id,type,material,x,y,z,radius,base_radius,radius_scale,density_scale
265,265,1,breeder,0.5245903325906182,1.6568312194989334,0.9491806651812363,0.1,0.1,1.0,1.0
266,266,1,breeder,0.6660713662390795,0.38298236361503085,1.5151972862700436,0.1,0.1,1.0,1.0
267,267,1,breeder,0.8075465849454821,1.3736986931859325,0.38316244915320063,0.1,0.1,1.0,1.0
268,268,2,beryllium,1.6567401897710952,1.5153413981941697,0.8075143650376825,0.1,0.1,1.0,1.0
269,269,2,beryllium,0.5245512768583389,0.9490980622890194,1.0905659890448347,0.1,0.1,1.0,1.0
270,270,1,breeder,1.5151844393261862,0.24155258056230003,1.0908824139693247,0.1,0.1,1.0,1.0
271,271,1,breeder,1.0906322406446636,1.6567898433623653,0.3831199583038718,0.1,0.1,1.0,1.0
272,272,2,beryllium,1.5154331279054258,1.2321037630758163,0.6660928604109879,0.1,0.1,1.0,1.0
273,273,2,beryllium,1.09063455509753,1.0907110836742848,0.3831192344028463,0.1,0.1,1.0,1.0
274,274,1,breeder,0.1000133654292078,0.8076029148399418,0.8076439945241343,0.1,0.1,1.0,1.0
275,275,1,breeder,0.38322845288489177,1.2322551976013252,1.5153460578674367,0.1,0.1,1.0,1.0
276,276,2,beryllium,0.1,1.515301108635394,1.515301108635394,0.1,0.1,1.0,1.0
277,277,1,breeder,1.2323541223462569,1.0906519386166391,1.090618923994272,0.1,0.1,1.0,1.0
278,278,2,beryllium,0.2415301108635394,1.6568312194989334,0.9491806651812363,0.1,0.1,1.0,1.0
279,279,2,beryllium,0.5245560347246584,1.0907913109242753,1.232435294286387,0.1,0.1,1.0,1.0
280,280,1,breeder,1.6566516005445517,1.0909034749409143,0.3830724477441542,0.1,0.1,1.0,1.0
281,281,2,beryllium,0.24140435966723064,0.8077244478431381,1.2321899987622384,0.1,0.1,1.0,1.0
282,282,1,breeder,1.2323351327105294,1.5151967748501969,0.9492738959352441,0.1,0.1,1.0,1.0
283,283,1,breeder,1.6568312194989334,0.6661204434541576,0.2415301108635394,0.1,0.1,1.0,1.0
284,284,2,beryllium,1.0907215281016434,1.373741706455254,1.232063985799036,0.1,0.1,1.0,1.0
285,285,2,beryllium,0.8074204231331481,1.090824949204921,0.100017189081614,0.1,0.1,1.0,1.0
286,286,1,breeder,0.6660789483821771,0.807682248106739,1.0905957263360113,0.1,0.1,1.0,1.0
287,287,1,breeder,0.38317608075434284,1.232269683389595,0.6661293350417096,0.1,0.1,1.0,1.0
288,288,2,beryllium,1.2321606076622207,1.5153653905068645,1.515383017671811,0.1,0.1,1.0,1.0
289,289,2,beryllium,0.807650554317697,1.515301108635394,1.3737709977718546,0.1,0.1,1.0,1.0
290,290,2,beryllium,0.9492205450525394,0.5245636796643126,0.8075295899663674,0.1,0.1,1.0,1.0
291,291,1,breeder,0.8075922674537246,1.373676449636728,0.100079178999062,0.1,0.1,1.0,1.0
292,292,1,breeder,0.3830558376888245,1.5154807106179915,0.6658893291739583,0.1,0.1,1.0,1.0
293,293,2,beryllium,0.2415044661736586,1.5154521805913115,0.5245329032264875,0.1,0.1,1.0,1.0
294,294,1,breeder,0.2415301108635394,1.6568312194989334,1.2322408869083152,0.1,0.1,1.0,1.0
295,295,1,breeder,1.0907748611452428,0.9492549101813373,1.090601778503835,0.1,0.1,1.0,1.0
296,296,2,beryllium,1.0907107760447758,0.1,0.2415301108635394,0.1,0.1,1.0,1.0
297,297,2,beryllium,0.5245150040219627,0.24146381955851623,0.6662393785167434,0.1,0.1,1.0,1.0
298,298,2,beryllium,1.0907107760447758,1.6568312194989334,1.2322408869083152,0.1,0.1,1.0,1.0
299,299,1,breeder,0.807650554317697,1.2322408869083152,0.5245903325906182,0.1,0.1,1.0,1.0
300,300,2,beryllium,0.5246545495352095,0.10001956883037758,0.24138336889650627,0.1,0.1,1.0,1.0
301,301,1,breeder,1.2321415742739983,1.232203374039752,1.5153789191663734,0.1,0.1,1.0,1.0
302,302,2,beryllium,0.38301669716100056,0.9491674676792784,1.5154698163700553,0.1,0.1,1.0,1.0
303,303,1,breeder,0.38317138733532285,1.6568127812178879,1.373768712607327,0.1,0.1,1.0,1.0
304,304,1,breeder,1.6568312194989334,1.6568312194989334,1.2322408869083152,0.1,0.1,1.0,1.0
305,305,2,beryllium,1.373680793086549,0.38307596773269814,0.24149431845101044,0.1,0.1,1.0,1.0
306,306,1,breeder,1.3738974951282132,0.10008977438068697,0.24147965951600556,0.1,0.1,1.0,1.0
307,307,1,breeder,0.24155838793569032,0.38301337417414894,1.0906467927099124,0.1,0.1,1.0,1.0
308,308,2,beryllium,1.5153462898231882,0.3831230228615635,1.2323103063116114,0.1,0.1,1.0,1.0
309,309,2,beryllium,1.5151077640192228,0.38305076627447077,0.666147384498265,0.1,0.1,1.0,1.0
310,310,2,beryllium,0.10013074807232063,0.5245181334780802,1.090550627918759,0.1,0.1,1.0,1.0
311,311,1,breeder,1.0907390740837348,1.3736070797304587,0.10004024503538124,0.1,0.1,1.0,1.0
312,312,1,breeder,0.6660018514746366,0.6660649065515781,0.10001489247604886,0.1,0.1,1.0,1.0
313,313,1,breeder,0.8077725737868798,1.6568183043165101,1.5154020109412036,0.1,0.1,1.0,1.0
314,314,2,beryllium,0.2415301108635394,0.6661204434541576,1.6568312194989334,0.1,0.1,1.0,1.0
315,315,2,beryllium,0.5248091789331407,1.656752885585537,0.6660389428728818,0.1,0.1,1.0,1.0
316,316,2,beryllium,0.1,0.5245903325906182,1.3737709977718546,0.1,0.1,1.0,1.0
317,317,2,beryllium,0.6660109042394888,1.6565548086563484,1.0908137490979957,0.1,0.1,1.0,1.0
318,318,1,breeder,0.10008767760496232,0.2416318589411418,1.656750405787372,0.1,0.1,1.0,1.0
319,319,1,breeder,1.515301108635394,1.6568312194989334,0.807650554317697,0.1,0.1,1.0,1.0
320,320,1,breeder,0.24156937832562844,0.8075541424888443,0.6659891534425388,0.1,0.1,1.0,1.0
321,321,2,beryllium,1.6567743173023015,1.0906149848640325,0.9490595595500464,0.1,0.1,1.0,1.0
322,322,1,breeder,0.38306022172707876,1.6568312194989334,0.2415301108635394,0.1,0.1,1.0,1.0
323,323,1,breeder,1.0906603073039944,0.9491349324222391,1.3736386372021052,0.1,0.1,1.0,1.0
324,324,2,beryllium,0.5244444649816681,1.090652930426753,0.10005154724883694,0.1,0.1,1.0,1.0
325,325,1,breeder,1.5154067500258142,0.10007549123495124,0.6660756337777091,0.1,0.1,1.0,1.0
326,326,1,breeder,1.5152903353585943,1.5150963026542483,0.9491751455335256,0.1,0.1,1.0,1.0
327,327,2,beryllium,1.2323593845765766,0.3829838078909328,1.5152148265798253,0.1,0.1,1.0,1.0
328,328,2,beryllium,0.1,0.2415301108635394,1.3737709977718546,0.1,0.1,1.0,1.0
329,329,1,breeder,0.6616972099850256,0.6733844743213124,0.673011579833765,0.1,0.1,1.0,1.0
330,330,2,beryllium,1.515301108635394,0.38306022172707876,0.1,0.1,0.1,1.0,1.0
331,331,1,breeder,0.8077205927999881,0.807761972646145,1.5152849912533124,0.1,0.1,1.0,1.0
332,332,1,breeder,1.2321338906532202,1.5152586421192464,0.6661121127760685,0.1,0.1,1.0,1.0
333,333,1,breeder,1.0907107760447758,0.9491806651812363,1.6568312194989334,0.1,0.1,1.0,1.0
334,334,1,breeder,1.2322408869083152,1.3737709977718546,1.6568312194989334,0.1,0.1,1.0,1.0
335,335,2,beryllium,1.3737709977718546,1.0907107760447758,0.6661204434541576,0.1,0.1,1.0,1.0
336,336,1,breeder,0.5245903325906182,0.1,1.3737709977718546,0.1,0.1,1.0,1.0
337,337,1,breeder,1.2323203781488627,1.6568048349585642,1.0906885765376895,0.1,0.1,1.0,1.0
338,338,2,beryllium,0.10027647227727836,1.090624624640067,1.0907823561075358,0.1,0.1,1.0,1.0
339,339,2,beryllium,0.10003440557236366,1.0906247792694233,0.2416349124582703,0.1,0.1,1.0,1.0
340,340,2,beryllium,1.0906497019656742,0.5246014655338341,0.6660674414007437,0.1,0.1,1.0,1.0
341,341,2,beryllium,0.1,0.5245903325906182,1.6568312194989334,0.1,0.1,1.0,1.0
342,342,1,breeder,0.5246340128238599,0.5246257820297275,1.2323143938748538,0.1,0.1,1.0,1.0
343,343,1,breeder,0.6661707478398432,1.3737787362847687,0.24155771338892545,0.1,0.1,1.0,1.0
344,344,1,breeder,0.24158599672665004,1.5151443665445803,0.8075803582492075,0.1,0.1,1.0,1.0
345,345,2,beryllium,1.0906287857662473,1.5152136264616296,1.373711565079724,0.1,0.1,1.0,1.0
346,346,1,breeder,1.6568312194989334,0.9491806651812363,1.6568312194989334,0.1,0.1,1.0,1.0
347,347,2,beryllium,1.0908478124507486,0.10001841895262194,0.5245512386209373,0.1,0.1,1.0,1.0
348,348,1,breeder,1.2323353827126253,0.666061295504409,1.5152653069058062,0.1,0.1,1.0,1.0
349,349,1,breeder,0.24168155689070683,0.9491286681343547,1.090559023154848,0.1,0.1,1.0,1.0
350,350,1,breeder,0.9490842644518722,0.666231344702571,0.9491923568944358,0.1,0.1,1.0,1.0
351,351,2,beryllium,1.2322400087169763,0.9492196057027877,0.6660332154714653,0.1,0.1,1.0,1.0
352,352,1,breeder,0.8077107655978237,1.0906418732549514,1.2322617927477204,0.1,0.1,1.0,1.0
353,353,2,beryllium,1.6568312194989334,1.0907107760447758,1.515301108635394,0.1,0.1,1.0,1.0
354,354,2,beryllium,1.3736256454765516,0.949082910904222,0.24149558132092191,0.1,0.1,1.0,1.0
355,355,2,beryllium,0.9492175152133666,0.9491556315813179,0.10017542645803407,0.1,0.1,1.0,1.0
356,356,1,breeder,1.6568312194989334,1.2322408869083152,0.5245903325906182,0.1,0.1,1.0,1.0
357,357,1,breeder,0.38314725333750466,0.94919592161172,0.9490747771640952,0.1,0.1,1.0,1.0
358,358,1,breeder,0.5245982199772609,1.2323540047033827,0.8076594287011425,0.1,0.1,1.0,1.0
359,359,2,beryllium,0.1,0.5245903325906182,0.2415301108635394,0.1,0.1,1.0,1.0
360,360,2,beryllium,0.666132232223179,0.6660611413802241,1.515271338438371,0.1,0.1,1.0,1.0
361,361,1,breeder,0.10000794447381144,0.9491823222805604,1.5150946996525612,0.1,0.1,1.0,1.0
362,362,1,breeder,0.8077411586020211,0.6663318618533721,1.6568272753390922,0.1,0.1,1.0,1.0
363,363,2,beryllium,1.373856350750078,0.1000609167035244,0.5246991973053774,0.1,0.1,1.0,1.0
364,364,1,breeder,1.3737709977718546,0.1,1.0907107760447758,0.1,0.1,1.0,1.0
365,365,2,beryllium,0.8076894882759452,0.38299473348834606,1.656754430480939,0.1,0.1,1.0,1.0
366,366,2,beryllium,0.2415301108635394,1.0907107760447758,0.38306022172707876,0.1,0.1,1.0,1.0
367,367,2,beryllium,0.5246697697265073,0.2414544462995933,1.515337057896564,0.1,0.1,1.0,1.0
368,368,1,breeder,0.2414182373066265,1.3737997694096808,0.10010418892195484,0.1,0.1,1.0,1.0
369,369,1,breeder,0.1000766488290715,1.2322613734775998,0.6660914554898273,0.1,0.1,1.0,1.0
370,370,1,breeder,0.10008051375860205,1.5151594349188828,1.2321823475998044,0.1,0.1,1.0,1.0
371,371,1,breeder,0.3831739152276542,1.5151983476325348,0.1001623240019386,0.1,0.1,1.0,1.0
372,372,1,breeder,1.656761830301755,0.10007443337444027,1.6567722384609123,0.1,0.1,1.0,1.0
373,373,2,beryllium,0.6661204434541576,1.6568312194989334,0.807650554317697,0.1,0.1,1.0,1.0
374,374,1,breeder,1.3737913402014672,0.9490773644611012,1.3738349692343554,0.1,0.1,1.0,1.0
375,375,1,breeder,0.6661493657251772,0.24146483796168794,1.6567076030724062,0.1,0.1,1.0,1.0
376,376,1,breeder,1.5154105654911563,1.5151947442873568,0.10002571118249062,0.1,0.1,1.0,1.0
377,377,2,beryllium,0.6661204434541576,0.807650554317697,0.2415301108635394,0.1,0.1,1.0,1.0
378,378,1,breeder,0.38306022172707876,0.807650554317697,1.3737709977718546,0.1,0.1,1.0,1.0
379,379,2,beryllium,1.2323202838557004,0.6660568898991086,0.9490571345388049,0.1,0.1,1.0,1.0
380,380,1,breeder,1.3737709977718546,1.6568312194989334,1.515301108635394,0.1,0.1,1.0,1.0
381,381,1,breeder,1.3737744106457281,1.3736208229991242,0.666236677747332,0.1,0.1,1.0,1.0
382,382,1,breeder,1.3736559899405858,1.3737130236581927,1.515234404256641,0.1,0.1,1.0,1.0
383,383,2,beryllium,0.5245903325906182,0.38306022172707876,0.5245903325906182,0.1,0.1,1.0,1.0
384,384,2,beryllium,0.24168120102917984,1.3736801709242106,0.6660263240286359,0.1,0.1,1.0,1.0
385,385,1,breeder,1.2322408869083152,1.2322408869083152,0.1,0.1,0.1,1.0,1.0
386,386,1,breeder,1.2322408869083152,0.38306022172707876,0.9491806651812363,0.1,0.1,1.0,1.0
387,387,1,breeder,0.8077267297432325,1.0905819634064795,0.3830160058825106,0.1,0.1,1.0,1.0
388,388,1,breeder,1.5153136307912811,0.5246977318961968,1.373908620645158,0.1,0.1,1.0,1.0
389,389,2,beryllium,1.0907107760447758,1.2322408869083152,1.6568312194989334,0.1,0.1,1.0,1.0
390,390,1,breeder,0.5245204387222339,0.5246680965734918,0.9491445359761913,0.1,0.1,1.0,1.0
391,391,1,breeder,1.373800269581794,0.383071937275548,0.8077879271019088,0.1,0.1,1.0,1.0
392,392,1,breeder,0.10000959932991604,1.656689640314028,1.3737999857350789,0.1,0.1,1.0,1.0
393,393,1,breeder,0.1,0.38306022172707876,0.1,0.1,0.1,1.0,1.0
394,394,1,breeder,0.2415301108635394,0.9491806651812363,1.6568312194989334,0.1,0.1,1.0,1.0
395,395,1,breeder,1.6568312194989334,1.2322408869083152,0.807650554317697,0.1,0.1,1.0,1.0
396,396,1,breeder,0.10011764166876674,0.3829828370484043,0.6659504650403428,0.1,0.1,1.0,1.0
397,397,2,beryllium,1.5151372436508008,1.6568182028246814,0.24154921157911988,0.1,0.1,1.0,1.0
398,398,1,breeder,0.8077264305783242,0.9492740895798893,0.8076420977022121,0.1,0.1,1.0,1.0
399,399,2,beryllium,0.10007608749147183,0.6660518716474486,0.6661464435487909,0.1,0.1,1.0,1.0
400,400,2,beryllium,1.515378502047524,0.9491276999548148,0.948952918875005,0.1,0.1,1.0,1.0
401,401,1,breeder,0.1,1.2322408869083152,0.38306022172707876,0.1,0.1,1.0,1.0
402,402,1,breeder,0.5246341401422093,0.9490930823984942,1.3737922651193677,0.1,0.1,1.0,1.0
403,403,1,breeder,1.0907107760447758,1.2322408869083152,1.0907107760447758,0.1,0.1,1.0,1.0
404,404,1,breeder,1.2320738968502567,0.8076574802014699,0.2416169168059262,0.1,0.1,1.0,1.0
405,405,1,breeder,0.24165457292090053,0.8075798299074247,1.5153156471776212,0.1,0.1,1.0,1.0
406,406,1,breeder,1.6567302463729014,1.2322200598603845,1.373771023369836,0.1,0.1,1.0,1.0
407,407,2,beryllium,1.5152163928194344,0.5246914992932781,0.8076334853485025,0.1,0.1,1.0,1.0
408,408,1,breeder,1.5153531340941933,0.24153780336913727,1.373651648542526,0.1,0.1,1.0,1.0
409,409,1,breeder,0.6660749061794043,1.2320313979058086,0.6661542374139912,0.1,0.1,1.0,1.0
410,410,1,breeder,0.38306022172707876,1.515301108635394,1.515301108635394,0.1,0.1,1.0,1.0
411,411,1,breeder,0.38306022172707876,0.6661204434541576,1.2322408869083152,0.1,0.1,1.0,1.0
412,412,1,breeder,0.5245903325906182,1.3737709977718546,0.9491806651812363,0.1,0.1,1.0,1.0
413,413,2,beryllium,1.515301108635394,1.3737709977718546,1.0907107760447758,0.1,0.1,1.0,1.0
414,414,1,breeder,1.515301108635394,1.0907107760447758,1.6568312194989334,0.1,0.1,1.0,1.0
415,415,2,beryllium,0.1,0.1,1.515301108635394,0.1,0.1,1.0,1.0
416,416,2,beryllium,1.3737000552273504,0.5245043003090649,0.3829722268564456,0.1,0.1,1.0,1.0
417,417,2,beryllium,0.1000539412487484,1.2322677716447614,0.10013496918000127,0.1,0.1,1.0,1.0
418,418,2,beryllium,0.807650554317697,0.38306022172707876,0.5245903325906182,0.1,0.1,1.0,1.0
419,419,2,beryllium,1.6568312194989334,0.807650554317697,0.38306022172707876,0.1,0.1,1.0,1.0
420,420,1,breeder,0.1000878464541442,0.38310442516467286,0.3829410976782026,0.1,0.1,1.0,1.0
421,421,1,breeder,0.10006284850365954,0.38288874474596896,1.2322586798760422,0.1,0.1,1.0,1.0
422,422,1,breeder,1.6568312194989334,0.807650554317697,1.515301108635394,0.1,0.1,1.0,1.0
423,423,2,beryllium,1.2321691185383241,0.524588170892643,0.5246147930215835,0.1,0.1,1.0,1.0
424,424,1,breeder,1.6568312194989334,0.2415301108635394,1.515301108635394,0.1,0.1,1.0,1.0
425,425,2,beryllium,0.9492164883320332,0.9492432373251185,0.9490911283790416,0.1,0.1,1.0,1.0
426,426,1,breeder,0.10006948691375052,0.10001884295175896,0.6658295119541165,0.1,0.1,1.0,1.0
427,427,1,breeder,0.9493424603344798,1.232336308104166,1.515321898696528,0.1,0.1,1.0,1.0
428,428,1,breeder,0.24156271026460993,1.2320477407459995,0.5245916409822401,0.1,0.1,1.0,1.0
429,429,1,breeder,1.515223230609421,0.3830378381924563,1.5153977706772859,0.1,0.1,1.0,1.0
430,430,2,beryllium,0.24160716557876888,0.3831493106886979,1.6567926265022004,0.1,0.1,1.0,1.0
431,431,1,breeder,1.3737311738412334,1.5151124929158628,1.3737769351051259,0.1,0.1,1.0,1.0
432,432,1,breeder,0.8077473049738647,0.10009212672508692,0.5246689438824672,0.1,0.1,1.0,1.0
433,433,1,breeder,0.5245903325906182,0.807650554317697,0.38306022172707876,0.1,0.1,1.0,1.0
434,434,1,breeder,1.2323495428105424,0.8075467349414611,0.5245462371035541,0.1,0.1,1.0,1.0
435,435,1,breeder,1.6568312194989334,1.515301108635394,0.2415301108635394,0.1,0.1,1.0,1.0
436,436,2,beryllium,0.24154971643515213,0.10004067098504495,1.6568114153929476,0.1,0.1,1.0,1.0
437,437,1,breeder,0.5246494108385527,0.9492420993654948,0.8076960818201211,0.1,0.1,1.0,1.0
438,438,2,beryllium,0.6661908704019919,1.0906316782090946,1.0907456268523612,0.1,0.1,1.0,1.0
439,439,1,breeder,1.3736002891956995,0.5246286850483397,1.2321585329187124,0.1,0.1,1.0,1.0
440,440,1,breeder,0.524494024982783,1.5152353515854802,0.8076923776620861,0.1,0.1,1.0,1.0
441,441,1,breeder,1.0907752260085508,0.24160358404811388,0.6660499799053764,0.1,0.1,1.0,1.0
442,442,1,breeder,1.3737709977718546,0.9491806651812363,0.807650554317697,0.1,0.1,1.0,1.0
443,443,1,breeder,1.373957155324327,0.8075805792601937,0.38312511850026504,0.1,0.1,1.0,1.0
444,444,1,breeder,0.38309317590249514,1.0906613999237547,0.24176382347308017,0.1,0.1,1.0,1.0
445,445,1,breeder,1.0908280088680926,0.10005208474919347,1.3737929433749445,0.1,0.1,1.0,1.0
446,446,2,beryllium,0.80745061730057,0.8076131408225307,0.10000557214223671,0.1,0.1,1.0,1.0
447,447,1,breeder,0.8077562133424749,1.6568033007205984,0.9492311135109949,0.1,0.1,1.0,1.0
448,448,1,breeder,0.6661204434541576,1.515301108635394,0.9491806651812363,0.1,0.1,1.0,1.0
449,449,1,breeder,1.515301108635394,1.6568312194989334,1.6568312194989334,0.1,0.1,1.0,1.0
450,450,2,beryllium,1.515301108635394,1.6568312194989334,1.0907107760447758,0.1,0.1,1.0,1.0
451,451,2,beryllium,0.383056975351445,0.10002343187611615,0.6661017002617204,0.1,0.1,1.0,1.0
452,452,2,beryllium,0.8076342545372307,1.090719583689994,0.9492143487069841,0.1,0.1,1.0,1.0
453,453,1,breeder,1.0907959389870414,1.0906798957336108,0.6660754313843169,0.1,0.1,1.0,1.0
454,454,1,breeder,1.515301108635394,0.1,1.515301108635394,0.1,0.1,1.0,1.0
455,455,2,beryllium,0.38322674563206854,1.090692370209588,1.65679565384206,0.1,0.1,1.0,1.0
456,456,1,breeder,1.2322408869083152,0.807650554317697,1.3737709977718546,0.1,0.1,1.0,1.0
457,457,1,breeder,1.5153559728554926,1.090748056809815,1.3738659146203802,0.1,0.1,1.0,1.0
458,458,1,breeder,0.38306022172707876,1.3737709977718546,0.807650554317697,0.1,0.1,1.0,1.0
459,459,1,breeder,0.24164831827894698,1.373857299085897,1.232078249673018,0.1,0.1,1.0,1.0
460,460,1,breeder,0.24163669865074947,0.10003045958979385,0.24161337173486003,0.1,0.1,1.0,1.0
461,461,2,beryllium,0.24166546599179597,0.24168662313033668,0.6661341353757292,0.1,0.1,1.0,1.0
462,462,1,breeder,0.5244728958874838,1.2321623874461782,0.24148382277439842,0.1,0.1,1.0,1.0
463,463,1,breeder,0.6661279687455723,0.38312979931894064,0.9492258141460863,0.1,0.1,1.0,1.0
464,464,1,breeder,1.0907621160038872,0.24149846256791646,0.383029132645547,0.1,0.1,1.0,1.0
465,465,2,beryllium,1.2322408869083152,0.807650554317697,1.6568312194989334,0.1,0.1,1.0,1.0
466,466,2,beryllium,0.6660741116450596,0.3830494748688972,0.6661790607158802,0.1,0.1,1.0,1.0
467,467,2,beryllium,0.5245903325906182,1.2322408869083152,1.6568312194989334,0.1,0.1,1.0,1.0
468,468,1,breeder,1.3737709977718546,1.6568312194989334,0.38306022172707876,0.1,0.1,1.0,1.0
469,469,1,breeder,1.0905716684660351,0.8077235507256225,0.9491411379712515,0.1,0.1,1.0,1.0
470,470,1,breeder,1.3737709977718546,0.5245903325906182,0.9491806651812363,0.1,0.1,1.0,1.0
471,471,2,beryllium,1.5153169626071759,0.9491427314746884,1.232234013184767,0.1,0.1,1.0,1.0
472,472,1,breeder,0.6660022010401575,0.38302784788190664,1.2322581234837007,0.1,0.1,1.0,1.0
473,473,1,breeder,1.656789938355521,0.524724783908319,0.10004128119003931,0.1,0.1,1.0,1.0
474,474,2,beryllium,0.5246819173856329,0.9491221825024077,0.24147405097941682,0.1,0.1,1.0,1.0
475,475,1,breeder,1.6568312194989334,0.807650554317697,0.6661204434541576,0.1,0.1,1.0,1.0
476,476,1,breeder,0.5245562003190123,0.24157258255900885,0.38290890298131985,0.1,0.1,1.0,1.0
477,477,1,breeder,1.0907107760447758,0.38306022172707876,0.5245903325906182,0.1,0.1,1.0,1.0
478,478,1,breeder,0.24163812646033672,0.6660140554091298,0.8076453066673251,0.1,0.1,1.0,1.0
479,479,1,breeder,0.38317296901828635,0.2415454592456901,0.8077655231426528,0.1,0.1,1.0,1.0
480,480,1,breeder,1.51533673170681,0.9491298394419252,0.38315874440013664,0.1,0.1,1.0,1.0
481,481,2,beryllium,0.9492057865560333,0.1000148036287518,0.6662316786730612,0.1,0.1,1.0,1.0
482,482,1,breeder,1.0907657225110259,0.6661769077731532,1.656621094002933,0.1,0.1,1.0,1.0
483,483,1,breeder,1.0907432081268909,0.6661220210315083,1.0907823482784924,0.1,0.1,1.0,1.0
484,484,1,breeder,1.5152066885957174,0.10001089838199272,0.9492577117006743,0.1,0.1,1.0,1.0
485,485,1,breeder,1.6568312194989334,0.2415301108635394,0.6661204434541576,0.1,0.1,1.0,1.0
486,486,2,beryllium,0.9492768059657603,0.10008056171688606,0.10004374615137772,0.1,0.1,1.0,1.0
487,487,1,breeder,0.9491192077150429,1.0906845561118186,1.3737625203705457,0.1,0.1,1.0,1.0
488,488,1,breeder,0.9493155341267611,0.38309244405614173,0.949208965880853,0.1,0.1,1.0,1.0
489,489,1,breeder,0.5245569526162124,0.6661470265429043,1.6567972711422625,0.1,0.1,1.0,1.0
490,490,1,breeder,0.10007174165489162,0.6662114994150363,0.3830345665238273,0.1,0.1,1.0,1.0
491,491,1,breeder,1.0907107760447758,0.38306022172707876,1.3737709977718546,0.1,0.1,1.0,1.0
492,492,2,beryllium,1.6568312194989334,1.515301108635394,1.0907107760447758,0.1,0.1,1.0,1.0
493,493,2,beryllium,1.0907107760447758,0.38306022172707876,0.807650554317697,0.1,0.1,1.0,1.0
494,494,1,breeder,0.9491136900526466,1.5150954899314921,1.2322876451981968,0.1,0.1,1.0,1.0
495,495,1,breeder,0.10008235505056795,0.666050691540773,1.5153421612448053,0.1,0.1,1.0,1.0
496,496,2,beryllium,0.38306022172707876,0.6661204434541576,0.1,0.1,0.1,1.0,1.0
497,497,1,breeder,1.2322408869083152,0.38306022172707876,0.38306022172707876,0.1,0.1,1.0,1.0
498,498,1,breeder,0.8077033182234797,0.10005878352359829,1.0906905778888565,0.1,0.1,1.0,1.0
499,499,2,beryllium,1.3737528774407386,1.3737136910945493,0.9490430498399681,0.1,0.1,1.0,1.0
500,500,2,beryllium,0.38306022172707876,0.807650554317697,0.2415301108635394,0.1,0.1,1.0,1.0
501,501,2,beryllium,0.2415430722854415,1.2323655208793196,0.8076526314952983,0.1,0.1,1.0,1.0
502,502,1,breeder,0.9491437790929003,1.3737273457008277,0.5244675597175608,0.1,0.1,1.0,1.0
503,503,1,breeder,0.10012319383842974,1.2323617062292602,1.232172675852449,0.1,0.1,1.0,1.0
504,504,1,breeder,0.24160275537732231,0.24149629646827023,0.9492162165515812,0.1,0.1,1.0,1.0
505,505,1,breeder,0.8076154182889552,0.9492166415226266,0.5245953197480624,0.1,0.1,1.0,1.0
506,506,1,breeder,0.9491311785937621,0.24159740946279645,1.0907784703727674,0.1,0.1,1.0,1.0
507,507,2,beryllium,0.1,0.9491806651812363,0.6661204434541576,0.1,0.1,1.0,1.0
508,508,1,breeder,0.9490576428088786,0.5245187090123545,1.6568113008103573,0.1,0.1,1.0,1.0
509,509,2,beryllium,0.1,1.0907107760447758,0.5245903325906182,0.1,0.1,1.0,1.0
510,510,1,breeder,0.5246317052370101,0.2413883545679439,0.9492192127298342,0.1,0.1,1.0,1.0
511,511,2,beryllium,0.9491806651812363,0.5245903325906182,0.5245903325906182,0.1,0.1,1.0,1.0
512,512,1,breeder,0.3831358729859796,1.6567658837308412,0.8075395324893668,0.1,0.1,1.0,1.0
513,513,1,breeder,0.10009124711589377,1.0905927646430535,1.6567437783571533,0.1,0.1,1.0,1.0
514,514,1,breeder,1.5152305115365512,0.24164659562211727,0.24153175812450767,0.1,0.1,1.0,1.0
515,515,1,breeder,0.9490772866076156,0.3829581974763074,1.515193362987526,0.1,0.1,1.0,1.0
516,516,1,breeder,1.3737210566840234,0.38295105260776413,1.0906417142512477,0.1,0.1,1.0,1.0
517,517,2,beryllium,1.2323987544583674,0.24167411988028561,1.6568126729522377,0.1,0.1,1.0,1.0
518,518,2,beryllium,0.10002888603618502,1.515424733221687,0.38311507601506145,0.1,0.1,1.0,1.0
519,519,1,breeder,0.3831282485175496,0.5245590439614507,0.2415778055667673,0.1,0.1,1.0,1.0
520,520,1,breeder,0.24163278579304306,0.24163348114850136,0.10005617237297776,0.1,0.1,1.0,1.0
521,521,1,breeder,0.5247128157440228,0.8076226512531205,0.9490532030684345,0.1,0.1,1.0,1.0
522,522,2,beryllium,0.9491766783789743,0.9492536073550718,1.2322618845202042,0.1,0.1,1.0,1.0
523,523,1,breeder,0.5245903325906182,0.5245903325906182,0.38306022172707876,0.1,0.1,1.0,1.0
524,524,2,beryllium,0.666151007318978,1.656830168709547,1.3735967149014046,0.1,0.1,1.0,1.0
525,525,1,breeder,0.6661204434541576,1.6568312194989334,0.2415301108635394,0.1,0.1,1.0,1.0
526,526,2,beryllium,0.10000323339045168,0.3827917845673672,0.9491069904489353,0.1,0.1,1.0,1.0
527,527,1,breeder,0.3831733643268944,0.949056852380283,0.6661362595902388,0.1,0.1,1.0,1.0
528,528,1,breeder,1.6568237182002683,1.0905696397230231,0.6663299577659049,0.1,0.1,1.0,1.0
529,529,1,breeder,1.6568312194989334,1.3737709977718546,0.9491806651812363,0.1,0.1,1.0,1.0
